activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
306215,17687085,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(Cc3ccccc3)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696856,,CHEMBL3696856,,False,http://www.openphacts.org/units/Nanomolar,2573715,<,37,True,<,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,2000.0
306216,17687086,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(CCc3ccccc3)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696857,,CHEMBL3696857,,False,http://www.openphacts.org/units/Nanomolar,2573716,<,37,True,<,,IC50,nM,,25000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,25000.0
306217,17687087,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(CCC(C)C)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696858,,CHEMBL3696858,,False,http://www.openphacts.org/units/Nanomolar,2573717,<,37,True,<,,IC50,nM,,10000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,10000.0
306218,17687088,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(N3CCOc4ccccc43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696859,,CHEMBL3696859,,False,http://www.openphacts.org/units/Nanomolar,2573718,<,37,True,<,,IC50,nM,,5000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,5000.0
306219,17687089,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4cccc(F)c43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696860,,CHEMBL3696860,,False,http://www.openphacts.org/units/Nanomolar,2573719,<,37,True,<,,IC50,nM,,10000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,10000.0
306220,17687090,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(-n3c(C)nc4ccccc43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696861,,CHEMBL3696861,,False,http://www.openphacts.org/units/Nanomolar,2573720,<,37,True,<,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,2000.0
306221,17687091,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(-n3cnc4ccccc43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696862,,CHEMBL3696862,,False,http://www.openphacts.org/units/Nanomolar,2573721,<,37,True,<,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,2000.0
306222,17687092,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(-n3c(OC)nc4ccccc43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696863,,CHEMBL3696863,,False,http://www.openphacts.org/units/Nanomolar,2573722,<,37,True,<,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,2000.0
306223,17687093,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(Nc3ccccn3)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696864,,CHEMBL3696864,,False,http://www.openphacts.org/units/Nanomolar,2573723,<,37,True,<,,IC50,nM,,10000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,10000.0
306224,17687094,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3nccs3)nc(-n3c(N)nc4ccccc43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696865,,CHEMBL3696865,,False,http://www.openphacts.org/units/Nanomolar,2573724,<,37,True,<,,IC50,nM,,25000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,25000.0
306225,17687095,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,NCCOc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696866,,CHEMBL3696866,,False,http://www.openphacts.org/units/Nanomolar,2573725,<,37,True,<,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,2000.0
306226,17687096,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COCCOc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696867,,CHEMBL3696867,,False,http://www.openphacts.org/units/Nanomolar,2573726,<,37,True,<,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,2000.0
306227,17687097,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696868,,CHEMBL3696868,,False,http://www.openphacts.org/units/Nanomolar,2573727,<,37,True,<,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,2000.0
306228,17687098,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COCc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696869,,CHEMBL3696869,,False,http://www.openphacts.org/units/Nanomolar,2573728,<,37,True,<,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,2000.0
306229,17687099,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2ccccc2n1-c1nc(NCc2ccccc2)c2cccc(CN)c2n1,,,CHEMBL3638398,,2015.0,,CHEMBL3696870,,CHEMBL3696870,,False,http://www.openphacts.org/units/Nanomolar,2573729,<,37,True,<,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,2000.0
306230,17687100,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)Cc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696871,,CHEMBL3696871,,False,http://www.openphacts.org/units/Nanomolar,2573730,<,37,True,<,,IC50,nM,,25000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,25000.0
306231,17687101,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2ccccc2n1C1S/C(=N\Cc2ccccc2)c2ccsc2S1,,,CHEMBL3638398,,2015.0,,CHEMBL3696872,,CHEMBL3696872,,False,http://www.openphacts.org/units/Nanomolar,2573731,<,37,True,<,,IC50,nM,,5000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,5000.0
306232,17687102,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1nc2ccccc2n1-c1nc(NCc2ccccc2)c2ncsc2n1,,,CHEMBL3638398,,2015.0,,CHEMBL3696873,,CHEMBL3696873,,False,http://www.openphacts.org/units/Nanomolar,2573732,<,37,True,<,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,2000.0
306233,17687103,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2ccccc2n1-c1nc(NCc2ccccc2)c2nc[nH]c2n1,,,CHEMBL3638398,,2015.0,,CHEMBL3696874,,CHEMBL3696874,,False,http://www.openphacts.org/units/Nanomolar,2573733,<,37,True,<,,IC50,nM,,5000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,5000.0
306234,17687104,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCC2,,,CHEMBL3638398,,2015.0,,CHEMBL3696875,,CHEMBL3696875,,False,http://www.openphacts.org/units/Nanomolar,2573734,<,37,True,<,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,2000.0
306235,17687105,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COCc1nc(-n2c(N)nc3ccccc32)nc(NCc2ccccc2)c1C,,,CHEMBL3638398,,2015.0,,CHEMBL3696876,,CHEMBL3696876,,False,http://www.openphacts.org/units/Nanomolar,2573735,<,37,True,<,,IC50,nM,,5000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,5000.0
306236,17687106,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(Nc3ncc[nH]3)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696877,,CHEMBL3696877,,False,http://www.openphacts.org/units/Nanomolar,2573736,<,37,True,<,,IC50,nM,,10000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,10000.0
306237,17687107,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,CNc1nc2ccccc2n1-c1nc(NCc2ccccc2)c2cccc(OC)c2n1,,,CHEMBL3638398,,2015.0,,CHEMBL3696878,,CHEMBL3696878,,False,http://www.openphacts.org/units/Nanomolar,2573737,<,37,True,<,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,2000.0
306238,17687108,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(-n3c(N(C)C)nc4ccccc43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696879,,CHEMBL3696879,,False,http://www.openphacts.org/units/Nanomolar,2573738,<,37,True,<,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,2000.0
306239,17687109,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(-n3c(NC(C)=O)nc4ccccc43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696880,,CHEMBL3696880,,False,http://www.openphacts.org/units/Nanomolar,2573739,<,37,True,<,,IC50,nM,,5000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,5000.0
306240,17687110,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(-c3c(N)[nH]c4ccccc34)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696881,,CHEMBL3696881,,False,http://www.openphacts.org/units/Nanomolar,2573740,<,37,True,<,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,2000.0
306241,17687111,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(N3c4ccccc4CC3C)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696882,,CHEMBL3696882,,False,http://www.openphacts.org/units/Nanomolar,2573741,<,37,True,<,,IC50,nM,,5000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,5000.0
306242,17687112,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(N(C(N)=O)c3ccccc3)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696883,,CHEMBL3696883,,False,http://www.openphacts.org/units/Nanomolar,2573742,<,37,True,<,,IC50,nM,,5000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,5000.0
306243,17687113,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccccc3)nc(N3C(=O)Cc4ccccc43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696884,,CHEMBL3696884,,False,http://www.openphacts.org/units/Nanomolar,2573743,<,37,True,<,,IC50,nM,,2000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,2000.0
306244,17687114,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccco3)nc(-n3c(N)nc4ccccc43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696885,,CHEMBL3696885,,False,http://www.openphacts.org/units/Nanomolar,2573744,<,37,True,<,,IC50,nM,,5000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,5000.0
306245,17687115,[],CHEMBL3706302,"ADP Glo Assay: The ATPase assay is performed according the following protocol: Purified enzyme (20 nM p97), substrate (20 uM ATP) and a dose titration of compounds are mixed in buffer (50 mM TRIS pH 7.5, 20 mM MgCl2, 0.02% TX-100, 1 mM DTT, 0.2% (v/v) glycerol) and incubated at 37 C. for 15 minutes. The reaction is terminated and the level of product generated is measured using the ADP Glo Assay Kit (Promega, Madison Wis.).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c(NCc3ccoc3)nc(-n3c(N)nc4ccccc43)nc12,,,CHEMBL3638398,,2015.0,,CHEMBL3696886,,CHEMBL3696886,,False,http://www.openphacts.org/units/Nanomolar,2573745,<,37,True,<,,IC50,nM,,5000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,nM,UO_0000065,,5000.0
